racer_no,name,kana,branch,grade,era,birth_ymd,sex,age,height,weight,blood,win_rate,place_rate,avg_st,prev_grade,prev2_grade,prev3_grade,prev_ability_index,ability_index,year,season,period_from,period_to,training_term,birthplace,course1_entry_count,course1_place_rate,course1_avg_st,course1_avg_st_rank,course2_entry_count,course2_place_rate,course2_avg_st,course2_avg_st_rank,course3_entry_count,course3_place_rate,course3_avg_st,course3_avg_st_rank,course4_entry_count,course4_place_rate,course4_avg_st,course4_avg_st_rank,course5_entry_count,course5_place_rate,course5_avg_st,course5_avg_st_rank,course6_entry_count,course6_place_rate,course6_avg_st,course6_avg_st_rank
3483,入　船　　幸　子,ｲﾘﾌﾈ ﾕｷｺ,佐賀,B2,S,460817,2,49,151,41,A,3.23,11.6,0.24,B1,B1,B1,43.0,43.0,2021,1,20200501,20201031,66,佐　賀,5,40.0,0.21,3.2,8,12.5,0.21,3.4,8,12.5,0.19,3.8,8,0.0,0.31,5.5,9,11.1,0.26,5.7,5,0.0,0.3,4.6
3894,池　田　　明　美,ｲｹﾀﾞ ｱｹﾐ,静岡,B2,S,510613,2,44,162,53,A,5.24,40.0,0.13,B1,B2,B1,48.0,48.0,2021,1,20200501,20201031,80,静　岡,6,66.7,0.16,3.0,5,60.0,0.12,2.4,11,45.5,0.11,3.0,8,50.0,0.12,1.6,8,25.0,0.12,3.0,8,0.0,0.14,2.8
4107,吉　村　　茂　樹,ﾖｼﾑﾗ ｼｹﾞｷ,群馬,B1,S,541114,1,41,163,62,B,3.69,16.3,0.19,B1,B1,B1,45.0,44.0,2021,1,20200501,20201031,88,栃　木,15,46.7,0.19,3.7,28,14.3,0.19,4.1,20,15.0,0.17,3.1,16,25.0,0.21,3.8,19,5.3,0.2,4.2,26,3.8,0.2,4.8
4170,西　坂　　香　松,ﾆｼｻﾞｶ ｶｼﾖｳ,香川,B1,S,570812,2,38,153,53,A,3.21,12.3,0.18,B2,B1,B1,40.0,42.0,2021,1,20200501,20201031,90,愛　媛,8,37.5,0.15,2.5,12,16.7,0.18,3.0,15,0.0,0.18,3.7,10,20.0,0.17,3.6,14,0.0,0.16,3.5,14,14.3,0.19,3.7
4194,齋　藤　　　　篤,ｻｲﾄｳ ｱﾂｼ,東京,B1,S,561029,1,39,169,63,A,3.13,9.2,0.24,B1,B1,B1,45.0,43.0,2021,1,20200501,20201031,91,千　葉,9,22.2,0.25,4.8,11,18.2,0.22,4.6,15,6.7,0.22,4.2,10,10.0,0.23,4.2,16,6.3,0.21,4.4,15,0.0,0.28,5.5
4212,宮　地　　孝四朗,ﾐﾔﾁ ｺｳｼﾛｳ,福岡,B2,S,590412,1,36,169,56,A,2.85,10.8,0.21,B1,B1,B1,46.0,40.0,2021,1,20200501,20201031,91,福　岡,6,0.0,0.28,5.2,8,25.0,0.18,4.0,9,22.2,0.18,3.4,9,11.1,0.2,4.4,8,0.0,0.19,4.3,6,0.0,0.25,5.0
4307,村　上　　橋　蔵,ﾑﾗｶﾐ ﾊｼｿﾞｳ,愛知,B1,S,581204,1,37,167,62,O,4.13,24.0,0.17,B2,B1,B1,44.0,45.0,2021,1,20200501,20201031,95,愛　知,12,66.7,0.16,2.7,17,35.3,0.15,2.6,20,10.0,0.16,2.8,9,11.1,0.19,3.9,14,7.1,0.19,3.2,4,0.0,0.15,3.5
4322,永　瀬　　　　巧,ﾅｶﾞｾ ﾀｸﾐ,群馬,B1,S,610616,1,34,169,56,B,4.54,23.0,0.17,B2,B1,B1,43.0,47.0,2021,1,20200501,20201031,95,群　馬,13,46.2,0.14,2.5,14,21.4,0.17,3.9,16,25.0,0.18,3.9,13,15.4,0.16,3.6,13,15.4,0.19,3.4,10,10.0,0.22,4.2
4673,伊　藤　　葵和子,ｲﾄｳ ｷﾜｺ,東京,B2,S,611130,2,34,155,56,B,0.0,0.0,0.0,B2,B2,B2,0.0,0.0,2021,1,20200501,20201031,109,青　森,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4687,宮　地　　佐　季,ﾐﾔﾁ ｻｷ,広島,B2,H,040212,2,28,151,45,A,0.0,0.0,0.0,B2,B2,B2,0.0,0.0,2021,1,20200501,20201031,109,長　崎,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4699,八十岡　　恵　美,ﾔｿｵｶ ﾒｸﾞﾐ,福井,B2,S,611201,2,34,152,47,A,0.0,0.0,0.0,B2,B2,B2,0.0,0.0,2021,1,20200501,20201031,110,埼　玉,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4770,小　野　　真　歩,ｵﾉ ﾏﾎ,福岡,B1,H,040823,2,28,155,53,B,3.5,12.0,0.19,B2,B2,B2,0.0,43.0,2021,1,20200501,20201031,112,福　岡,6,50.0,0.16,3.0,9,22.2,0.18,4.3,12,8.3,0.22,3.8,9,0.0,0.18,3.6,9,0.0,0.2,4.0,5,0.0,0.19,3.4
4814,加　藤　　裕　太,ｶﾄｳ ﾕｳﾀ,愛知,B2,H,020316,1,30,172,56,AB,2.79,6.3,0.15,B1,B2,B1,41.0,40.0,2021,1,20200501,20201031,114,愛　知,6,33.3,0.22,4.5,7,14.3,0.12,3.0,10,0.0,0.17,3.1,5,0.0,0.1,1.8,8,0.0,0.18,3.4,11,0.0,0.12,2.5
4830,勝　又　　　　桜,ｶﾂﾏﾀ ｻｸﾗ,静岡,B2,H,070317,2,25,153,47,A,0.0,0.0,0.0,B2,B2,B2,44.0,0.0,2021,1,20200501,20201031,114,静　岡,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4859,染　川　　直　哉,ｿﾒｶﾜ ﾅｵﾔ,埼玉,B2,S,621113,1,33,164,53,O,3.58,18.4,0.14,B2,B1,B1,44.0,41.0,2021,1,20200501,20201031,116,埼　玉,10,40.0,0.12,2.1,11,9.1,0.14,2.5,11,36.4,0.12,2.0,10,30.0,0.1,2.4,10,0.0,0.15,2.2,13,0.0,0.19,4.0
4860,伏　見　　　　卓,ﾌｼﾐ ｽｸﾞﾙ,愛知,B1,S,630322,1,32,166,53,O,3.71,12.0,0.17,B2,B1,B1,41.0,44.0,2021,1,20200501,20201031,116,愛　知,7,28.6,0.24,5.7,9,0.0,0.12,3.2,9,33.3,0.13,2.2,7,0.0,0.16,3.6,11,0.0,0.19,3.7,16,12.5,0.17,3.0
4868,松　本　　　　峻,ﾏﾂﾓﾄ ｼｭﾝ,福岡,B1,H,030416,1,29,168,55,O,4.18,17.8,0.17,B2,B1,B1,45.0,46.0,2021,1,20200501,20201031,116,福　岡,7,42.9,0.17,4.3,12,25.0,0.17,3.8,15,13.3,0.18,3.9,14,14.3,0.17,3.9,16,12.5,0.17,4.0,10,10.0,0.18,5.1
4915,彦　坂　　径　冶,ﾋｺｻｶ ｹｲﾔ,愛知,B2,H,081219,1,24,172,57,A,1.4,3.3,0.19,B2,B2,B2,38.0,31.0,2021,1,20200501,20201031,117,愛　知,5,20.0,0.14,2.8,4,0.0,0.25,4.8,6,0.0,0.16,3.7,4,0.0,0.19,3.0,2,0.0,0.11,1.0,9,0.0,0.22,4.8
5097,東　本　　千　佳,ﾋｶﾞｼﾓﾄ ﾁｶ,大阪,B2,H,071129,2,25,157,49,A,1.0,0.0,0.23,B2,B2,B2,33.0,30.0,2021,1,20200501,20201031,125,大　阪,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,0.0,0.23,4.7
2935,幸　本　　　　誠,ｺｳﾓﾄ ﾏｺﾄ,広島,B1,S,330510,1,63,159,53,A,3.96,17.6,0.18,B1,B1,B1,41.0,45.0,2021,2,20201101,20210430,46,広　島,13,46.1,0.19,3.4,17,29.4,0.14,3.0,20,10.0,0.19,3.6,17,17.6,0.17,2.8,22,9.0,0.19,3.8,13,0.0,0.22,4.7
3058,原　　　　義　昭,ﾊﾗ ﾖｼｱｷ,岡山,B1,S,320905,1,63,165,57,O,2.72,4.7,0.19,B1,B1,B1,41.0,40.0,2021,2,20201101,20210430,51,岡　山,9,22.2,0.19,4.7,18,0.0,0.2,4.7,16,0.0,0.2,4.1,16,6.2,0.18,3.6,18,5.5,0.18,3.9,8,0.0,0.17,3.8
3108,松　本　　真　吾,ﾏﾂﾓﾄ ｼﾝｺﾞ,徳島,B1,S,381206,1,57,162,50,A,3.32,8.4,0.17,B1,B1,B1,44.0,44.0,2021,2,20201101,20210430,52,徳　島,14,21.4,0.16,3.2,21,4.7,0.2,3.6,21,4.7,0.2,4.2,21,9.5,0.18,3.2,18,11.1,0.12,2.1,12,0.0,0.17,3.1
3170,谷　口　　　　勝,ﾀﾆｸﾞﾁ ﾏｻﾙ,大阪,B1,S,380330,1,58,161,52,B,2.89,7.6,0.25,B2,B2,B2,42.0,41.0,2021,2,20201101,20210430,55,大　阪,8,50.0,0.25,3.5,13,7.6,0.22,4.8,14,0.0,0.22,4.1,9,0.0,0.3,5.3,13,0.0,0.27,4.3,8,0.0,0.25,4.6
3234,金　森　　史　吉,ｶﾅﾓﾘ ﾌﾐﾖｼ,香川,B2,S,420220,1,54,162,57,B,3.63,14.2,0.17,B1,B1,B1,44.0,44.0,2021,2,20201101,20210430,57,愛　媛,6,33.3,0.2,2.5,10,30.0,0.17,2.8,10,0.0,0.16,2.6,7,28.5,0.17,3.0,11,0.0,0.18,4.4,5,0.0,0.14,3.4
3235,鈴　木　　唯　由,ｽｽﾞｷ ﾀﾀﾞﾖｼ,群馬,B1,S,370408,1,59,165,52,O,3.82,16.1,0.19,B1,B1,B1,42.0,45.0,2021,2,20201101,20210430,58,群　馬,19,42.1,0.16,2.7,17,35.2,0.2,4.2,18,0.0,0.21,3.6,16,6.2,0.17,3.5,17,0.0,0.19,3.7,12,8.3,0.19,3.4
3336,遠　藤　　晃　司,ｴﾝﾄﾞｳ ｺｳｼﾞ,東京,B1,S,390228,1,57,166,54,A,4.77,28.7,0.17,B1,B1,B1,46.0,48.0,2021,2,20201101,20210430,62,東　京,15,60.0,0.21,3.5,21,33.3,0.18,3.9,18,33.3,0.15,3.6,26,23.0,0.17,3.3,19,5.2,0.15,3.0,9,22.2,0.16,3.0
3376,萩　原　　善　行,ﾊｷﾞﾜﾗ ﾖｼﾕｷ,群馬,B1,S,420523,1,54,165,50,O,3.32,13.7,0.23,B1,B1,B1,44.0,43.0,2021,2,20201101,20210430,63,群　馬,16,31.2,0.2,4.3,20,5.0,0.22,3.7,18,22.2,0.24,4.2,20,10.0,0.22,4.1,14,14.2,0.21,4.8,14,0.0,0.31,4.9
3409,三　好　　　　一,ﾐﾖｼ ﾊｼﾞﾒ,福井,B1,S,440716,1,51,160,56,O,4.39,26.8,0.17,B1,B1,B1,47.0,46.0,2021,2,20201101,20210430,64,福　井,19,57.8,0.18,2.6,18,22.2,0.16,2.9,23,39.1,0.16,2.7,18,27.7,0.13,2.7,24,16.6,0.19,3.4,21,0.0,0.19,3.8
3456,松　下　　　　潤,ﾏﾂｼﾀ ｼﾞﾕﾝ,徳島,B1,S,460621,1,50,165,55,O,3.05,10.0,0.2,B1,B1,B1,45.0,41.0,2021,2,20201101,20210430,65,徳　島,14,42.8,0.17,3.1,16,6.2,0.22,4.3,17,5.8,0.17,3.3,21,4.7,0.2,4.8,22,4.5,0.22,4.9,10,0.0,0.23,5.7
3658,阪　本　　聖　秀,ｻｶﾓﾄ ﾄｼﾋﾃﾞ,大阪,B1,S,490329,1,47,168,54,A,3.05,13.9,0.2,B1,B1,B1,42.0,40.0,2021,2,20201101,20210430,72,大　阪,13,61.5,0.14,2.5,17,5.8,0.21,4.4,14,7.1,0.18,3.1,13,0.0,0.2,4.2,14,7.1,0.21,4.6,8,0.0,0.27,5.0
3926,大古場　　　　貴,ｵｵｺﾊﾞ ﾀｶｼ,佐賀,B1,S,500912,1,45,159,51,A,2.7,4.5,0.21,B2,B1,B1,41.0,40.0,2021,2,20201101,20210430,81,佐　賀,5,0.0,0.15,2.2,13,0.0,0.22,4.0,15,6.6,0.22,3.7,7,28.5,0.19,3.7,14,0.0,0.21,3.6,12,0.0,0.22,5.3
3936,三　瀬　　　　譲,ｻﾝｾ ﾕｽﾞﾙ,長崎,B1,S,520818,1,43,171,57,O,3.5,19.4,0.19,B1,B1,B1,44.0,42.0,2021,2,20201101,20210430,81,長　崎,16,50.0,0.2,3.3,22,36.3,0.16,3.0,19,10.5,0.2,3.2,15,13.3,0.17,3.7,24,8.3,0.19,3.3,17,0.0,0.21,4.3
4187,香　川　　友　尚,ｶｶﾞﾜ ﾄﾓﾅｵ,香川,B1,S,560126,1,40,162,55,A,3.72,22.2,0.17,B1,B1,B1,42.0,43.0,2021,2,20201101,20210430,91,香　川,8,75.0,0.15,2.9,13,23.0,0.18,3.6,10,30.0,0.12,2.2,15,26.6,0.18,2.8,14,0.0,0.17,2.9,12,0.0,0.22,4.4
4310,横　家　　翔　一,ﾖｺﾔ ｼｮｳｲﾁ,愛知,B1,S,590118,1,37,171,60,B,3.47,13.8,0.17,B1,B1,B1,43.0,43.0,2021,2,20201101,20210430,95,岐　阜,12,41.6,0.12,2.1,11,9.0,0.15,2.7,10,10.0,0.16,3.0,16,12.5,0.17,2.6,11,0.0,0.21,4.5,12,8.3,0.2,3.8
4353,下　出　　秀　明,ｼﾓﾃﾞ ﾋﾃﾞｱｷ,福井,B2,S,630315,1,33,173,59,O,3.11,11.1,0.16,B1,B1,B1,45.0,41.0,2021,2,20201101,20210430,96,石　川,7,28.5,0.19,3.6,7,0.0,0.17,3.3,10,10.0,0.13,2.5,4,25.0,0.1,1.5,7,14.2,0.16,3.9,10,0.0,0.19,4.1
4751,鈴　木　　諒　祐,ｽｽﾞｷ ﾘｮｳｽｹ,静岡,B1,S,620829,1,33,157,53,O,3.53,13.9,0.19,B2,B1,B1,44.0,42.0,2021,2,20201101,20210430,112,静　岡,13,38.4,0.17,3.2,14,14.2,0.19,3.9,17,5.8,0.17,3.3,17,11.7,0.16,3.6,11,9.0,0.22,4.3,13,7.6,0.24,5.0
4767,米　井　　里　実,ﾖﾈｲ ｻﾄﾐ,東京,B1,H,031025,2,29,157,45,A,2.19,5.7,0.17,B2,B2,B2,39.0,36.0,2021,2,20201101,20210430,112,東　京,6,33.3,0.18,4.0,9,0.0,0.18,3.8,10,10.0,0.19,3.0,8,0.0,0.14,3.5,9,0.0,0.19,3.7,8,0.0,0.15,2.9
4820,上　野　　　　励,ｳｴﾉ ﾚｲ,福岡,B1,H,031004,1,29,168,57,O,3.11,15.7,0.18,B2,B1,B2,41.0,40.0,2021,2,20201101,20210430,114,福　岡,8,62.5,0.23,3.5,13,23.0,0.15,2.2,12,0.0,0.16,2.8,8,12.5,0.19,3.7,17,5.8,0.19,3.2,18,11.1,0.17,3.4
4996,中　尾　　智　博,ﾅｶｵ ﾄﾓﾋﾛ,佐賀,B2,H,050221,1,28,157,54,O,2.4,2.0,0.21,B1,B2,B1,38.0,39.0,2021,2,20201101,20210430,121,佐　賀,7,0.0,0.25,4.3,8,0.0,0.24,4.5,3,0.0,0.16,4.3,5,20.0,0.15,1.8,11,0.0,0.22,3.6,14,0.0,0.2,4.5
5149,小　形　　　　綾,ｵｶﾞﾀ ｱﾔ,東京,B2,H,060927,2,26,165,58,B,1.16,0.0,0.27,B2,B2,,0.0,31.0,2021,2,20201101,20210430,127,宮　城,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,31,0.0,0.27,4.8
2841,吉　田　　　　稔,ﾖｼﾀﾞ ﾐﾉﾙ,群馬,B1,S,311129,1,65,160,57,A,3.84,10.8,0.2,B1,B1,B1,48.0,45.0,2022,1,20210501,20211031,42,群　馬,12,33.3,0.19,4.3,15,20.0,0.21,5.1,17,0.0,0.18,4.6,14,14.2,0.21,4.4,16,0.0,0.21,4.7,9,0.0,0.21,4.7
2958,井　川　　正　人,ｲｶﾜ ﾏｻﾄ,長崎,B1,S,321224,1,64,159,52,B,2.78,11.7,0.2,B2,B1,B1,40.0,39.0,2022,1,20210501,20211031,47,長　崎,8,37.5,0.19,3.0,12,25.0,0.19,4.2,17,5.8,0.18,3.6,13,0.0,0.21,4.7,11,9.0,0.21,4.7,7,0.0,0.28,5.7
3020,若女井　　　　正,ﾜｶﾒｲ ﾀﾀﾞｼ,東京,B1,S,350308,1,61,160,53,A,4.01,21.7,0.22,B1,B1,B1,46.0,44.0,2022,1,20210501,20211031,49,神奈川,11,27.2,0.26,5.0,19,47.3,0.21,4.1,12,8.3,0.18,3.3,14,21.4,0.2,3.8,13,7.6,0.24,4.8,9,0.0,0.23,4.9
3142,西　　　　茂登子,ﾆｼ ﾓﾄｺ,徳島,B1,S,371006,2,59,159,50,O,3.8,15.0,0.19,B2,B2,B2,41.0,44.0,2022,1,20210501,20211031,54,徳　島,17,29.4,0.16,3.6,21,19.0,0.2,3.7,17,11.7,0.19,3.4,21,19.0,0.17,3.9,16,0.0,0.2,4.3,8,0.0,0.21,4.0
3153,前　川　　竜　次,ﾏｴｶﾜ ﾘﾕｳｼﾞ,佐賀,B1,S,390512,1,57,160,53,O,4.12,21.2,0.19,B1,B1,B1,46.0,45.0,2022,1,20210501,20211031,54,佐　賀,16,56.2,0.16,3.1,34,26.4,0.2,4.2,18,5.5,0.21,4.5,16,6.2,0.2,4.6,6,0.0,0.22,4.2,4,0.0,0.21,5.0
3200,熊　谷　　直　樹,ｸﾏｶﾞｲ ﾅｵｷ,東京,A2,S,400329,1,56,159,54,A,6.01,45.4,0.14,A2,A1,A1,52.0,53.0,2022,1,20210501,20211031,56,北海道,16,75.0,0.14,1.9,16,62.5,0.15,3.1,14,50.0,0.17,3.9,17,23.5,0.14,3.1,18,27.7,0.12,2.9,6,33.3,0.17,3.5
3485,竹　村　　祥　司,ﾀｹﾑﾗ ｼﾖｳｼﾞ,大阪,B1,S,461028,1,50,162,54,B,3.88,22.6,0.2,B1,B1,A2,46.0,44.0,2022,1,20210501,20211031,66,大　阪,12,33.3,0.21,4.3,20,35.0,0.17,3.7,9,11.1,0.17,3.4,18,22.2,0.2,3.6,13,23.0,0.19,3.2,12,0.0,0.26,4.6
3498,白　石　　浩　二,ｼﾗｲｼ ｺｳｼﾞ,兵庫,B1,S,430721,1,53,155,54,B,3.75,15.4,0.16,B1,B1,B1,44.0,45.0,2022,1,20210501,20211031,67,神奈川,12,41.6,0.14,2.9,15,26.6,0.16,3.7,17,11.7,0.2,3.3,13,7.6,0.14,2.8,17,5.8,0.13,2.5,10,0.0,0.16,2.8
3555,野　添　　貴　裕,ﾉｿﾞｴ ﾀｶﾋﾛ,大阪,A1,S,471018,1,49,166,57,AB,6.21,44.0,0.15,A2,A1,A2,53.0,52.0,2022,1,20210501,20211031,69,大　阪,23,86.9,0.15,2.8,18,61.1,0.17,3.6,23,43.4,0.15,3.2,29,20.6,0.14,3.1,22,31.8,0.16,2.7,11,18.1,0.15,2.2
3592,橋　本　　健　造,ﾊｼﾓﾄ ｹﾝｿﾞｳ,大阪,B1,S,430803,1,53,165,51,A,3.28,14.0,0.19,B2,B2,B2,43.0,42.0,2022,1,20210501,20211031,71,大　阪,8,25.0,0.17,3.9,9,0.0,0.21,5.1,13,15.3,0.23,4.3,10,10.0,0.21,3.7,14,14.2,0.15,2.9,10,20.0,0.18,3.0
3622,山　崎　　智　也,ﾔﾏｻﾞｷ ﾄﾓﾔ,群馬,A1,S,490311,1,47,165,55,A,6.71,42.6,0.17,A1,A1,A1,62.0,64.0,2022,1,20210501,20211031,71,群　馬,30,93.3,0.15,3.5,23,34.7,0.19,4.8,17,23.5,0.16,3.6,25,32.0,0.16,3.4,21,28.5,0.18,4.0,13,7.6,0.15,3.8
3666,内　野　　省　一,ｳﾁﾉ ｼﾖｳｲﾁ,愛知,B1,S,450715,1,51,159,53,B,4.28,23.2,0.15,B1,B1,B1,48.0,46.0,2022,1,20210501,20211031,73,愛　知,13,53.8,0.12,2.4,14,35.7,0.16,3.5,16,12.5,0.17,2.9,12,33.3,0.14,2.1,15,6.6,0.15,3.1,16,6.2,0.18,4.4
3698,小　巻　　良　至,ｺﾏｷ ﾖｼﾕｷ,埼玉,B1,S,470715,1,49,167,55,AB,3.61,9.2,0.19,B1,B1,B1,44.0,44.0,2022,1,20210501,20211031,74,埼　玉,9,33.3,0.23,3.8,13,0.0,0.2,4.5,15,0.0,0.21,3.8,12,33.3,0.13,2.6,13,0.0,0.16,3.4,14,0.0,0.22,4.7
3723,白　井　　弘　文,ｼﾗｲ ﾋﾛﾌﾐ,山口,B1,S,450914,1,51,168,55,A,3.46,13.5,0.16,B1,B1,B1,45.0,43.0,2022,1,20210501,20211031,75,山　口,12,41.6,0.17,2.6,16,18.7,0.15,2.8,12,0.0,0.16,3.6,13,7.6,0.16,4.1,14,14.2,0.14,3.2,14,0.0,0.17,3.9
3755,吉　村　　和　也,ﾖｼﾑﾗ ｶｽﾞﾔ,長崎,B1,S,460826,1,50,172,53,O,4.31,20.0,0.2,B1,B1,B1,47.0,47.0,2022,1,20210501,20211031,76,長　崎,9,55.5,0.23,3.9,16,18.7,0.2,4.9,12,16.6,0.2,4.2,15,6.6,0.2,4.1,16,25.0,0.17,3.6,12,8.3,0.22,4.9
3789,和　田　　敏　彦,ﾜﾀﾞ ﾄｼﾋｺ,福岡,B1,S,470324,1,49,154,50,O,3.46,14.1,0.22,B2,B1,B2,43.0,44.0,2022,1,20210501,20211031,77,福　岡,12,25.0,0.24,4.3,18,22.2,0.18,3.9,19,15.7,0.25,4.8,15,6.6,0.19,4.0,20,10.0,0.21,4.5,15,6.6,0.24,5.0
3823,本　部　　真　吾,ﾎﾝﾌﾞ ｼﾝｺﾞ,三重,B1,S,471022,1,49,164,57,O,4.98,29.4,0.16,A2,B1,B1,50.0,48.0,2022,1,20210501,20211031,78,三　重,16,56.2,0.14,2.8,21,47.6,0.16,3.3,17,35.2,0.18,3.5,19,15.7,0.15,3.2,16,12.5,0.15,2.7,13,0.0,0.16,4.2
3846,藤　井　　　　理,ﾌｼﾞｲ ｻﾄﾙ,山口,B2,S,511220,1,45,163,60,A,3.31,8.3,0.17,B1,B1,B1,46.0,42.0,2022,1,20210501,20211031,78,山　口,8,50.0,0.14,3.6,8,0.0,0.2,3.3,8,0.0,0.16,4.6,8,0.0,0.16,3.5,7,0.0,0.21,4.0,9,0.0,0.18,3.6
3858,織　田　　　　猛,ｵﾀﾞ ﾀｹｼ,佐賀,B1,S,480526,1,48,171,52,O,3.08,11.8,0.21,B1,B1,B1,44.0,41.0,2022,1,20210501,20211031,79,佐　賀,5,20.0,0.22,5.3,9,22.2,0.24,4.0,14,7.1,0.2,4.5,9,33.3,0.18,3.8,11,0.0,0.19,3.9,11,0.0,0.23,5.3
4026,小　林　　　　晋,ｺﾊﾞﾔｼ ｼﾝ,東京,B1,S,521103,1,44,169,54,B,4.54,20.0,0.21,B2,B1,B1,42.0,48.0,2022,1,20210501,20211031,85,東　京,11,36.3,0.24,4.3,12,16.6,0.23,4.9,15,6.6,0.17,3.4,10,40.0,0.19,4.2,10,20.0,0.22,4.2,12,8.3,0.24,4.8
4185,藤　原　　真　也,ﾌｼﾞﾜﾗ ｼﾝﾔ,香川,B2,S,550603,1,41,171,52,O,2.63,6.1,0.2,B2,B1,B2,41.0,40.0,2022,1,20210501,20211031,91,香　川,6,33.3,0.15,3.2,7,14.2,0.21,4.0,6,0.0,0.21,4.0,8,0.0,0.19,4.1,13,0.0,0.18,3.7,9,0.0,0.23,5.1
4338,飯　田　　佳　江,ｲｲﾀﾞ ﾖｼｴ,滋賀,B1,S,590507,2,37,160,47,A,3.93,12.6,0.21,B2,B1,B2,48.0,45.0,2022,1,20210501,20211031,96,京　都,13,30.7,0.22,4.7,15,6.6,0.24,4.9,17,17.6,0.19,4.1,14,7.1,0.2,4.6,9,0.0,0.18,4.9,3,0.0,0.16,4.3
4585,麻　生　　千　晴,ｱｿｳ ﾁﾊﾙ,広島,B2,H,020305,2,31,149,45,O,0.0,0.0,0.0,B2,B2,B2,0.0,0.0,2022,1,20210501,20211031,105,広　島,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0
4807,岡　　　　悠　平,ｵｶ ﾕｳﾍｲ,東京,B2,S,630421,1,33,165,58,O,3.11,14.8,0.19,B2,B2,B2,42.0,40.0,2022,1,20210501,20211031,114,神奈川,6,33.3,0.2,4.3,8,0.0,0.21,5.1,9,0.0,0.18,4.1,7,42.8,0.16,2.7,5,20.0,0.23,5.2,12,8.3,0.2,4.3
4833,吉　崎　　悠　司,ﾖｼｻｷ ﾕｳｼﾞ,福井,B2,S,620917,1,34,167,54,A,3.74,17.6,0.16,B2,B2,B1,43.0,44.0,2022,1,20210501,20211031,115,富　山,3,66.6,0.12,2.7,6,0.0,0.15,3.8,7,42.8,0.15,3.1,9,11.1,0.14,2.9,5,0.0,0.2,4.6,4,0.0,0.23,4.3
4841,高　橋　　悠　花,ﾀｶﾊｼ ﾕｶ,岡山,B1,H,031012,2,30,165,47,B,4.09,22.9,0.18,B2,B1,B2,47.0,45.0,2022,1,20210501,20211031,115,岡　山,10,80.0,0.14,3.4,23,21.7,0.18,3.2,23,21.7,0.17,3.1,18,11.1,0.17,3.3,25,20.0,0.16,3.2,10,0.0,0.26,4.5
5080,鈴　木　　慶　太,ｽｽﾞｷ ｹｲﾀ,静岡,B2,H,100922,1,23,160,53,AB,2.72,4.0,0.18,B1,B1,B2,35.0,39.0,2022,1,20210501,20211031,124,静　岡,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,15,0.0,0.19,3.8,18,11.1,0.19,3.6,17,0.0,0.16,3.3
2844,田　中　　伸　二,ﾀﾅｶ ｼﾝｼﾞ,広島,B1,S,320513,1,65,160,52,O,4.15,20.2,0.19,B1,B1,B1,47.0,45.0,2022,2,20211101,20220430,42,広　島,11,63.6,0.17,3.8,14,35.7,0.17,4.1,14,7.1,0.19,4.1,17,11.7,0.19,3.9,12,0.0,0.19,4.8,11,9.0,0.23,4.9
2912,尾　崎　　鉄　也,ｵｻｷ ﾃﾂﾔ,長崎,B1,S,301211,1,66,164,59,B,3.34,14.1,0.19,B1,B1,B1,43.0,42.0,2022,2,20211101,20220430,45,長　崎,10,70.0,0.15,3.4,15,0.0,0.19,4.7,16,18.7,0.2,3.8,19,5.2,0.2,4.0,15,6.6,0.18,4.3,10,0.0,0.19,4.5
3187,篠　原　　俊　夫,ｼﾉﾊﾗ ﾄｼｵ,香川,B2,S,360120,1,61,157,55,A,3.67,16.6,0.17,B1,B1,B1,44.0,41.0,2022,2,20211101,20220430,56,香　川,1,0.0,0.14,3.0,1,100.0,0.11,2.0,1,0.0,0.15,3.0,1,0.0,0.25,5.0,0,0.0,0.19,6.0,2,0.0,0.18,5.0
3220,二　橋　　　　学,ﾆﾊｼ ﾏﾅﾌﾞ,静岡,B1,S,390404,1,58,160,50,A,4.38,22.1,0.19,B1,B1,B1,47.0,46.0,2022,2,20211101,20220430,57,静　岡,19,68.4,0.15,2.9,21,19.0,0.22,4.3,20,25.0,0.2,4.2,14,7.1,0.21,4.1,21,4.7,0.19,3.2,18,5.5,0.16,3.4
